Time,Name,category,Energy_MWh
3/3/2022 11:00,ENGRO.THAR.COAL,IPPs Fossil Fuel,0
3/3/2022 11:00,CHINA.HUBCO.COAL,IPPs Fossil Fuel,624
3/3/2022 11:00,LUCKY.COAL,IPPs Fossil Fuel,0
3/3/2022 11:00,JDW.II..SADIQ.ABAD.,IPPs Bagasse,21
3/3/2022 11:00,JDW.III..GHOTKI.,IPPs Bagasse,20
3/3/2022 11:00,RYKML,IPPs Bagasse,19
3/3/2022 11:00,CHINIOT.POWER,IPPs Bagasse,41
3/3/2022 11:00,FATIMA.ENERGY..FEL.,IPPs Bagasse,35
3/3/2022 11:00,HAMZA.SUGAR,IPPs Bagasse,14
3/3/2022 11:00,THALL.POWER..LAYYAH.,IPPs Bagasse,20
3/3/2022 11:00,ALMOIZ.INDUSTRIES.LIMITED,IPPs Bagasse,0
3/3/2022 11:00,CHANAR.ENERGY.LIMITED,IPPs Bagasse,16
3/3/2022 11:00,CHASHNUPP...I,IPPs Nuclear,304
3/3/2022 11:00,CHASHNUPP.II,IPPs Nuclear,314
3/3/2022 11:00,CHASHNUPP.III,IPPs Nuclear,244
3/3/2022 11:00,CHASHNUPP.IV,IPPs Nuclear,318
3/3/2022 11:00,K.2,IPPs Nuclear,1040
3/3/2022 11:00,QUAID.AZAM.SOLAR,Solar,76
3/3/2022 11:00,APPOLO.SOLAR,Solar,77
3/3/2022 11:00,BEST.GREEN.SOLAR,Solar,76
3/3/2022 11:00,CREST.ENERGY.SOLAR,Solar,77
3/3/2022 11:00,FFCEL.WIND,Wind,9
3/3/2022 11:00,ZEPL.WIND,Wind,10
3/3/2022 11:00,TGF.WIND,Wind,11
3/3/2022 11:00,FWEL.I.WIND,Wind,8
3/3/2022 11:00,FWEL.II.WIND,Wind,10
3/3/2022 11:00,SAPPHIRE.WIND,Wind,10
3/3/2022 11:00,METRO.WIND..MPCL.,Wind,10
3/3/2022 11:00,YOUNIS.WIND,Wind,10
3/3/2022 11:00,TAPAL.WIND.TWEPL.,Wind,8
3/3/2022 11:00,MASTER.WIND..MWEL.,Wind,10
3/3/2022 11:00,TAPAL.WIND..2,Wind,17
3/3/2022 11:00,GUL.AHMED.WIND,Wind,11
3/3/2022 11:00,ARTISTIC.WIND..2,Wind,14
3/3/2022 11:00,SACHAL.WIND,Wind,12
3/3/2022 11:00,UEP.WIND.POWER,Wind,22
3/3/2022 11:00,ARTISTIC.WIND,Wind,17
3/3/2022 11:00,JHIMPIR.POWER,Wind,15
3/3/2022 11:00,HAWA.WIND..HEPL.,Wind,17
3/3/2022 11:00,TGT.WIND,Wind,13
3/3/2022 11:00,TGS.ENERGY,Wind,8
3/3/2022 11:00,TRICON.BOSTON..A.,Wind,13
3/3/2022 11:00,TRICON.BOSTON..B.,Wind,15
3/3/2022 11:00,TRICON.BOSTON..C.,Wind,15
3/3/2022 11:00,MASTER.GREEN.WIND,Wind,7
3/3/2022 11:00,TRICOM.WIND,Wind,14
3/3/2022 11:00,TENAGA.WIND,Wind,8
3/3/2022 11:00,DAWOOD.WIND,Wind,6
3/3/2022 11:00,ZEPHYR.WIND,Wind,8
3/3/2022 11:00,INDUS.WIND,Wind,21
3/3/2022 12:00,TARBELA,Hydel,80
3/3/2022 12:00,TARBELA.Ext.4,Hydel,0
3/3/2022 12:00,MANGLA,Hydel,524
3/3/2022 12:00,GHAZI.BROTHA,Hydel,870
3/3/2022 12:00,WARSAK,Hydel,20
3/3/2022 12:00,CHASHMA,Hydel,42
3/3/2022 12:00,JINNAH.HYDEL,Hydel,25
3/3/2022 12:00,ALLAI.KHWAR,Hydel,30
3/3/2022 12:00,KHAN.KHWAR,Hydel,26
3/3/2022 12:00,DUBAIR.KHWAR,Hydel,0
3/3/2022 12:00,NEELUM.JEHLUM,Hydel,0
3/3/2022 12:00,GOLEN.GOL,Hydel,6
3/3/2022 12:00,JAMSHORO,Genco1,0
3/3/2022 12:00,KOTRI,Genco1,0
3/3/2022 12:00,LAKHRA,Genco1,0
3/3/2022 12:00,GUDDU...1.4,Genco1,0
3/3/2022 12:00,GUDDU...5.13,Genco2,234.14
3/3/2022 12:00,GUDDU.747,Genco2,30
3/3/2022 12:00,QUETTA,Genco2,0
3/3/2022 12:00,MUZAFFARGARH,Genco3,0
3/3/2022 12:00,MULTAN,Genco3,0
3/3/2022 12:00,GTPS.FAISALABAD,Genco3,0
3/3/2022 12:00,SPS.FBD,Genco3,0
3/3/2022 12:00,SHAHDARA,Genco3,0
3/3/2022 12:00,NANDI.PUR,Genco3,0
3/3/2022 12:00,JAGRAN,IPPs Hydel,3
3/3/2022 12:00,MALAKAND...III,IPPs Hydel,23
3/3/2022 12:00,NEW.BONG.ESCAPE,IPPs Hydel,71
3/3/2022 12:00,PATRIND,IPPs Hydel,50
3/3/2022 12:00,DARAL.KHWAR..BEHREN.,IPPs Hydel,4
3/3/2022 12:00,GUL.PUR,IPPs Hydel,33
3/3/2022 12:00,KAPCO,IPPs Fossil Fuel,0
3/3/2022 12:00,HUBCO,IPPs Fossil Fuel,0
3/3/2022 12:00,KEL,IPPs Fossil Fuel,118
3/3/2022 12:00,AES.LALPIR,IPPs Fossil Fuel,0
3/3/2022 12:00,AES.PAKGEN,IPPs Fossil Fuel,0
3/3/2022 12:00,SEPCOL,IPPs Fossil Fuel,0
3/3/2022 12:00,HCPC,IPPs Fossil Fuel,0
3/3/2022 12:00,UCH,IPPs Fossil Fuel,540
3/3/2022 12:00,ROUSCH,IPPs Fossil Fuel,0
3/3/2022 12:00,FKPCL,IPPs Fossil Fuel,0
3/3/2022 12:00,SABA,IPPs Fossil Fuel,124
3/3/2022 12:00,JAPAN,IPPs Fossil Fuel,0
3/3/2022 12:00,LIBERTY.POWER,IPPs Fossil Fuel,0
3/3/2022 12:00,AEL,IPPs Fossil Fuel,0
3/3/2022 12:00,DAVIS,IPPs Fossil Fuel,0
3/3/2022 12:00,AGL,IPPs Fossil Fuel,18
3/3/2022 12:00,ATLAS,IPPs Fossil Fuel,164
3/3/2022 12:00,ENGRO,IPPs Fossil Fuel,0
3/3/2022 12:00,SAIF,IPPs Fossil Fuel,0
3/3/2022 12:00,ORIENT,IPPs Fossil Fuel,0
3/3/2022 12:00,NISHAT.POWER,IPPs Fossil Fuel,0
3/3/2022 12:00,NISHAT.CHUNIAN,IPPs Fossil Fuel,77
3/3/2022 12:00,FOUNDATION,IPPs Fossil Fuel,169
3/3/2022 12:00,SAPPHIRE,IPPs Fossil Fuel,0
3/3/2022 12:00,LIBERTY.TECH.,IPPs Fossil Fuel,177
3/3/2022 12:00,HUBCO.NAROWAL,IPPs Fossil Fuel,0
3/3/2022 12:00,HALMORE,IPPs Fossil Fuel,0
3/3/2022 12:00,UCH.II,IPPs Fossil Fuel,377
3/3/2022 12:00,BHIKKI..QATPL.,IPPs Fossil Fuel,560
3/3/2022 12:00,SAHIWAL..COAL..HSR.,IPPs Fossil Fuel,1253
3/3/2022 12:00,H.B.SHAH,IPPs Fossil Fuel,1188
3/3/2022 12:00,RESHMA.POWER,IPPs Fossil Fuel,0
3/3/2022 12:00,GULF.POWER,IPPs Fossil Fuel,0
3/3/2022 12:00,BALLOKI,IPPs Fossil Fuel,1194
3/3/2022 12:00,PORT.QASIM.COAL,IPPs Fossil Fuel,1249
3/3/2022 12:00,ENGRO.THAR.COAL,IPPs Fossil Fuel,0
3/3/2022 12:00,CHINA.HUBCO.COAL,IPPs Fossil Fuel,626
3/3/2022 12:00,LUCKY.COAL,IPPs Fossil Fuel,0
3/3/2022 12:00,JDW.II..SADIQ.ABAD.,IPPs Bagasse,21
3/3/2022 12:00,JDW.III..GHOTKI.,IPPs Bagasse,20
3/3/2022 12:00,RYKML,IPPs Bagasse,19
3/3/2022 12:00,CHINIOT.POWER,IPPs Bagasse,41
3/3/2022 12:00,FATIMA.ENERGY..FEL.,IPPs Bagasse,32
3/3/2022 12:00,HAMZA.SUGAR,IPPs Bagasse,14
3/3/2022 12:00,THALL.POWER..LAYYAH.,IPPs Bagasse,20
3/3/2022 12:00,ALMOIZ.INDUSTRIES.LIMITED,IPPs Bagasse,0
3/3/2022 12:00,CHANAR.ENERGY.LIMITED,IPPs Bagasse,17
3/3/2022 12:00,CHASHNUPP...I,IPPs Nuclear,304
3/3/2022 12:00,CHASHNUPP.II,IPPs Nuclear,314
3/3/2022 12:00,CHASHNUPP.III,IPPs Nuclear,244
3/3/2022 12:00,CHASHNUPP.IV,IPPs Nuclear,318
3/3/2022 12:00,K.2,IPPs Nuclear,1042
3/3/2022 12:00,QUAID.AZAM.SOLAR,Solar,81
3/3/2022 12:00,APPOLO.SOLAR,Solar,83
3/3/2022 12:00,BEST.GREEN.SOLAR,Solar,82
3/3/2022 12:00,CREST.ENERGY.SOLAR,Solar,83
3/3/2022 12:00,FFCEL.WIND,Wind,4
3/3/2022 12:00,ZEPL.WIND,Wind,6
3/3/2022 12:00,TGF.WIND,Wind,6
3/3/2022 12:00,FWEL.I.WIND,Wind,3
3/3/2022 12:00,FWEL.II.WIND,Wind,4
3/3/2022 12:00,SAPPHIRE.WIND,Wind,5
3/3/2022 12:00,METRO.WIND..MPCL.,Wind,6
3/3/2022 12:00,YOUNIS.WIND,Wind,6
3/3/2022 12:00,TAPAL.WIND.TWEPL.,Wind,5
3/3/2022 12:00,MASTER.WIND..MWEL.,Wind,5
3/3/2022 12:00,TAPAL.WIND..2,Wind,10
3/3/2022 12:00,GUL.AHMED.WIND,Wind,7
3/3/2022 12:00,ARTISTIC.WIND..2,Wind,10
3/3/2022 12:00,SACHAL.WIND,Wind,6
3/3/2022 12:00,UEP.WIND.POWER,Wind,10
3/3/2022 12:00,ARTISTIC.WIND,Wind,11
3/3/2022 12:00,JHIMPIR.POWER,Wind,8
3/3/2022 12:00,HAWA.WIND..HEPL.,Wind,12
3/3/2022 12:00,TGT.WIND,Wind,6
3/3/2022 12:00,TGS.ENERGY,Wind,5
3/3/2022 12:00,TRICON.BOSTON..A.,Wind,8
3/3/2022 12:00,TRICON.BOSTON..B.,Wind,8
3/3/2022 12:00,TRICON.BOSTON..C.,Wind,9
3/3/2022 12:00,MASTER.GREEN.WIND,Wind,8
3/3/2022 12:00,TRICOM.WIND,Wind,8
3/3/2022 12:00,TENAGA.WIND,Wind,4
3/3/2022 12:00,DAWOOD.WIND,Wind,2
3/3/2022 12:00,ZEPHYR.WIND,Wind,4
3/3/2022 12:00,INDUS.WIND,Wind,9
3/3/2022 13:00,TARBELA,Hydel,130
3/3/2022 13:00,TARBELA.Ext.4,Hydel,0
3/3/2022 13:00,MANGLA,Hydel,524
3/3/2022 13:00,GHAZI.BROTHA,Hydel,480
3/3/2022 13:00,WARSAK,Hydel,20
3/3/2022 13:00,CHASHMA,Hydel,42
3/3/2022 13:00,JINNAH.HYDEL,Hydel,25
3/3/2022 13:00,ALLAI.KHWAR,Hydel,30
3/3/2022 13:00,KHAN.KHWAR,Hydel,26
3/3/2022 13:00,DUBAIR.KHWAR,Hydel,0
3/3/2022 13:00,NEELUM.JEHLUM,Hydel,0
3/3/2022 13:00,GOLEN.GOL,Hydel,6
3/3/2022 13:00,JAMSHORO,Genco1,0
3/3/2022 13:00,KOTRI,Genco1,0
3/3/2022 13:00,LAKHRA,Genco1,0
3/3/2022 13:00,GUDDU...1.4,Genco1,0
3/3/2022 13:00,GUDDU...5.13,Genco2,234.14
3/3/2022 13:00,GUDDU.747,Genco2,66
3/3/2022 13:00,QUETTA,Genco2,0
3/3/2022 13:00,MUZAFFARGARH,Genco3,0
3/3/2022 13:00,MULTAN,Genco3,0
3/3/2022 13:00,GTPS.FAISALABAD,Genco3,0
3/3/2022 13:00,SPS.FBD,Genco3,0
3/3/2022 13:00,SHAHDARA,Genco3,0
3/3/2022 13:00,NANDI.PUR,Genco3,0
3/3/2022 13:00,JAGRAN,IPPs Hydel,3
3/3/2022 13:00,MALAKAND...III,IPPs Hydel,23
3/3/2022 13:00,NEW.BONG.ESCAPE,IPPs Hydel,81
3/3/2022 13:00,PATRIND,IPPs Hydel,50
3/3/2022 13:00,DARAL.KHWAR..BEHREN.,IPPs Hydel,4
3/3/2022 13:00,GUL.PUR,IPPs Hydel,35
3/3/2022 13:00,KAPCO,IPPs Fossil Fuel,0
3/3/2022 13:00,HUBCO,IPPs Fossil Fuel,0
3/3/2022 13:00,KEL,IPPs Fossil Fuel,121
3/3/2022 13:00,AES.LALPIR,IPPs Fossil Fuel,0
3/3/2022 13:00,AES.PAKGEN,IPPs Fossil Fuel,0
3/3/2022 13:00,SEPCOL,IPPs Fossil Fuel,0
3/3/2022 13:00,HCPC,IPPs Fossil Fuel,0
3/3/2022 13:00,UCH,IPPs Fossil Fuel,539
3/3/2022 13:00,ROUSCH,IPPs Fossil Fuel,0
3/3/2022 13:00,FKPCL,IPPs Fossil Fuel,0
3/3/2022 13:00,SABA,IPPs Fossil Fuel,122
3/3/2022 13:00,JAPAN,IPPs Fossil Fuel,0
3/3/2022 13:00,LIBERTY.POWER,IPPs Fossil Fuel,0
3/3/2022 13:00,AEL,IPPs Fossil Fuel,0
3/3/2022 13:00,DAVIS,IPPs Fossil Fuel,0
3/3/2022 13:00,AGL,IPPs Fossil Fuel,100
3/3/2022 13:00,ATLAS,IPPs Fossil Fuel,175
3/3/2022 13:00,ENGRO,IPPs Fossil Fuel,0
3/3/2022 13:00,SAIF,IPPs Fossil Fuel,0
3/3/2022 13:00,ORIENT,IPPs Fossil Fuel,0
3/3/2022 13:00,NISHAT.POWER,IPPs Fossil Fuel,0
3/3/2022 13:00,NISHAT.CHUNIAN,IPPs Fossil Fuel,112
3/3/2022 13:00,FOUNDATION,IPPs Fossil Fuel,170
3/3/2022 13:00,SAPPHIRE,IPPs Fossil Fuel,0
3/3/2022 13:00,LIBERTY.TECH.,IPPs Fossil Fuel,182
3/3/2022 13:00,HUBCO.NAROWAL,IPPs Fossil Fuel,36
3/3/2022 13:00,HALMORE,IPPs Fossil Fuel,0
3/3/2022 13:00,UCH.II,IPPs Fossil Fuel,375
3/3/2022 13:00,BHIKKI..QATPL.,IPPs Fossil Fuel,559
3/3/2022 13:00,SAHIWAL..COAL..HSR.,IPPs Fossil Fuel,1255
3/3/2022 13:00,H.B.SHAH,IPPs Fossil Fuel,1203
3/3/2022 13:00,RESHMA.POWER,IPPs Fossil Fuel,0
3/3/2022 13:00,GULF.POWER,IPPs Fossil Fuel,0
3/3/2022 13:00,BALLOKI,IPPs Fossil Fuel,1196
3/3/2022 13:00,PORT.QASIM.COAL,IPPs Fossil Fuel,1251
3/3/2022 13:00,ENGRO.THAR.COAL,IPPs Fossil Fuel,0
3/3/2022 13:00,CHINA.HUBCO.COAL,IPPs Fossil Fuel,627
3/3/2022 13:00,LUCKY.COAL,IPPs Fossil Fuel,0
3/3/2022 13:00,JDW.II..SADIQ.ABAD.,IPPs Bagasse,20
3/3/2022 13:00,JDW.III..GHOTKI.,IPPs Bagasse,20
3/3/2022 13:00,RYKML,IPPs Bagasse,20
3/3/2022 13:00,CHINIOT.POWER,IPPs Bagasse,41
3/3/2022 13:00,FATIMA.ENERGY..FEL.,IPPs Bagasse,38
3/3/2022 13:00,HAMZA.SUGAR,IPPs Bagasse,14
3/3/2022 13:00,THALL.POWER..LAYYAH.,IPPs Bagasse,20
3/3/2022 13:00,ALMOIZ.INDUSTRIES.LIMITED,IPPs Bagasse,0
3/3/2022 13:00,CHANAR.ENERGY.LIMITED,IPPs Bagasse,17
3/3/2022 13:00,CHASHNUPP...I,IPPs Nuclear,304
3/3/2022 13:00,CHASHNUPP.II,IPPs Nuclear,314
3/3/2022 13:00,CHASHNUPP.III,IPPs Nuclear,244
3/3/2022 13:00,CHASHNUPP.IV,IPPs Nuclear,318
3/3/2022 13:00,K.2,IPPs Nuclear,1041
3/3/2022 13:00,QUAID.AZAM.SOLAR,Solar,82
3/3/2022 13:00,APPOLO.SOLAR,Solar,83
3/3/2022 13:00,BEST.GREEN.SOLAR,Solar,82
3/3/2022 13:00,CREST.ENERGY.SOLAR,Solar,76
3/3/2022 13:00,FFCEL.WIND,Wind,4
3/3/2022 13:00,ZEPL.WIND,Wind,5
3/3/2022 13:00,TGF.WIND,Wind,3
3/3/2022 13:00,FWEL.I.WIND,Wind,0
3/3/2022 13:00,FWEL.II.WIND,Wind,1
3/3/2022 13:00,SAPPHIRE.WIND,Wind,4
3/3/2022 13:00,METRO.WIND..MPCL.,Wind,3
3/3/2022 13:00,YOUNIS.WIND,Wind,5
3/3/2022 13:00,TAPAL.WIND.TWEPL.,Wind,2
3/3/2022 13:00,MASTER.WIND..MWEL.,Wind,4
3/3/2022 13:00,TAPAL.WIND..2,Wind,7
3/3/2022 13:00,GUL.AHMED.WIND,Wind,3
3/3/2022 13:00,ARTISTIC.WIND..2,Wind,6
3/3/2022 13:00,SACHAL.WIND,Wind,4
3/3/2022 13:00,UEP.WIND.POWER,Wind,9
3/3/2022 13:00,ARTISTIC.WIND,Wind,5
3/3/2022 13:00,JHIMPIR.POWER,Wind,7
3/3/2022 13:00,HAWA.WIND..HEPL.,Wind,8
3/3/2022 13:00,TGT.WIND,Wind,6
3/3/2022 13:00,TGS.ENERGY,Wind,3
3/3/2022 13:00,TRICON.BOSTON..A.,Wind,5
3/3/2022 13:00,TRICON.BOSTON..B.,Wind,7
3/3/2022 13:00,TRICON.BOSTON..C.,Wind,6
3/3/2022 13:00,MASTER.GREEN.WIND,Wind,5
3/3/2022 13:00,TRICOM.WIND,Wind,8
3/3/2022 13:00,TENAGA.WIND,Wind,0
3/3/2022 13:00,DAWOOD.WIND,Wind,0
3/3/2022 13:00,ZEPHYR.WIND,Wind,2
3/3/2022 13:00,INDUS.WIND,Wind,7
3/3/2022 14:00,TARBELA,Hydel,210
3/3/2022 14:00,TARBELA.Ext.4,Hydel,0
3/3/2022 14:00,MANGLA,Hydel,524
3/3/2022 14:00,GHAZI.BROTHA,Hydel,0
3/3/2022 14:00,WARSAK,Hydel,20
3/3/2022 14:00,CHASHMA,Hydel,42
3/3/2022 14:00,JINNAH.HYDEL,Hydel,26
3/3/2022 14:00,ALLAI.KHWAR,Hydel,30
3/3/2022 14:00,KHAN.KHWAR,Hydel,26
3/3/2022 14:00,DUBAIR.KHWAR,Hydel,0
3/3/2022 14:00,NEELUM.JEHLUM,Hydel,119
3/3/2022 14:00,GOLEN.GOL,Hydel,6
3/3/2022 14:00,JAMSHORO,Genco1,0
3/3/2022 14:00,KOTRI,Genco1,0
3/3/2022 14:00,LAKHRA,Genco1,0
3/3/2022 14:00,GUDDU...1.4,Genco1,0
3/3/2022 14:00,GUDDU...5.13,Genco2,234.14
3/3/2022 14:00,GUDDU.747,Genco2,105
3/3/2022 14:00,QUETTA,Genco2,0
3/3/2022 14:00,MUZAFFARGARH,Genco3,0
3/3/2022 14:00,MULTAN,Genco3,0
3/3/2022 14:00,GTPS.FAISALABAD,Genco3,0
3/3/2022 14:00,SPS.FBD,Genco3,0
3/3/2022 14:00,SHAHDARA,Genco3,0
3/3/2022 14:00,NANDI.PUR,Genco3,0
3/3/2022 14:00,JAGRAN,IPPs Hydel,3
3/3/2022 14:00,MALAKAND...III,IPPs Hydel,23
3/3/2022 14:00,NEW.BONG.ESCAPE,IPPs Hydel,70
3/3/2022 14:00,PATRIND,IPPs Hydel,49
3/3/2022 14:00,DARAL.KHWAR..BEHREN.,IPPs Hydel,4
3/3/2022 14:00,GUL.PUR,IPPs Hydel,35
3/3/2022 14:00,KAPCO,IPPs Fossil Fuel,0
3/3/2022 14:00,HUBCO,IPPs Fossil Fuel,0
3/3/2022 14:00,KEL,IPPs Fossil Fuel,121
3/3/2022 14:00,AES.LALPIR,IPPs Fossil Fuel,0
3/3/2022 14:00,AES.PAKGEN,IPPs Fossil Fuel,0
3/3/2022 14:00,SEPCOL,IPPs Fossil Fuel,0
3/3/2022 14:00,HCPC,IPPs Fossil Fuel,0
3/3/2022 14:00,UCH,IPPs Fossil Fuel,539
3/3/2022 14:00,ROUSCH,IPPs Fossil Fuel,0
3/3/2022 14:00,FKPCL,IPPs Fossil Fuel,0
3/3/2022 14:00,SABA,IPPs Fossil Fuel,122
3/3/2022 14:00,JAPAN,IPPs Fossil Fuel,0
3/3/2022 14:00,LIBERTY.POWER,IPPs Fossil Fuel,0
3/3/2022 14:00,AEL,IPPs Fossil Fuel,0
3/3/2022 14:00,DAVIS,IPPs Fossil Fuel,0
3/3/2022 14:00,AGL,IPPs Fossil Fuel,134
3/3/2022 14:00,ATLAS,IPPs Fossil Fuel,175
3/3/2022 14:00,ENGRO,IPPs Fossil Fuel,0
3/3/2022 14:00,SAIF,IPPs Fossil Fuel,0
3/3/2022 14:00,ORIENT,IPPs Fossil Fuel,0
3/3/2022 14:00,NISHAT.POWER,IPPs Fossil Fuel,0
3/3/2022 14:00,NISHAT.CHUNIAN,IPPs Fossil Fuel,146
3/3/2022 14:00,FOUNDATION,IPPs Fossil Fuel,169
3/3/2022 14:00,SAPPHIRE,IPPs Fossil Fuel,0
3/3/2022 14:00,LIBERTY.TECH.,IPPs Fossil Fuel,166
3/3/2022 14:00,HUBCO.NAROWAL,IPPs Fossil Fuel,55
3/3/2022 14:00,HALMORE,IPPs Fossil Fuel,0
3/3/2022 14:00,UCH.II,IPPs Fossil Fuel,374
3/3/2022 14:00,BHIKKI..QATPL.,IPPs Fossil Fuel,555
3/3/2022 14:00,SAHIWAL..COAL..HSR.,IPPs Fossil Fuel,1254
3/3/2022 14:00,H.B.SHAH,IPPs Fossil Fuel,1182
3/3/2022 14:00,RESHMA.POWER,IPPs Fossil Fuel,0
3/3/2022 14:00,GULF.POWER,IPPs Fossil Fuel,0
3/3/2022 14:00,BALLOKI,IPPs Fossil Fuel,1183
3/3/2022 14:00,PORT.QASIM.COAL,IPPs Fossil Fuel,1249
3/3/2022 14:00,ENGRO.THAR.COAL,IPPs Fossil Fuel,0
3/3/2022 14:00,CHINA.HUBCO.COAL,IPPs Fossil Fuel,625
3/3/2022 14:00,LUCKY.COAL,IPPs Fossil Fuel,0
3/3/2022 14:00,JDW.II..SADIQ.ABAD.,IPPs Bagasse,21
3/3/2022 14:00,JDW.III..GHOTKI.,IPPs Bagasse,21
3/3/2022 14:00,RYKML,IPPs Bagasse,19
3/3/2022 14:00,CHINIOT.POWER,IPPs Bagasse,41
3/3/2022 14:00,FATIMA.ENERGY..FEL.,IPPs Bagasse,35
3/3/2022 14:00,HAMZA.SUGAR,IPPs Bagasse,14
3/3/2022 14:00,THALL.POWER..LAYYAH.,IPPs Bagasse,20
3/3/2022 14:00,ALMOIZ.INDUSTRIES.LIMITED,IPPs Bagasse,0
3/3/2022 14:00,CHANAR.ENERGY.LIMITED,IPPs Bagasse,17
3/3/2022 14:00,CHASHNUPP...I,IPPs Nuclear,304
3/3/2022 14:00,CHASHNUPP.II,IPPs Nuclear,314
3/3/2022 14:00,CHASHNUPP.III,IPPs Nuclear,244
3/3/2022 14:00,CHASHNUPP.IV,IPPs Nuclear,318
3/3/2022 14:00,K.2,IPPs Nuclear,1042
3/3/2022 14:00,QUAID.AZAM.SOLAR,Solar,77
3/3/2022 14:00,APPOLO.SOLAR,Solar,77
3/3/2022 14:00,BEST.GREEN.SOLAR,Solar,77
3/3/2022 14:00,CREST.ENERGY.SOLAR,Solar,78
3/3/2022 14:00,FFCEL.WIND,Wind,1
3/3/2022 14:00,ZEPL.WIND,Wind,3
3/3/2022 14:00,TGF.WIND,Wind,4
3/3/2022 14:00,FWEL.I.WIND,Wind,0
3/3/2022 14:00,FWEL.II.WIND,Wind,0
3/3/2022 14:00,SAPPHIRE.WIND,Wind,3
3/3/2022 14:00,METRO.WIND..MPCL.,Wind,5
3/3/2022 14:00,YOUNIS.WIND,Wind,4
3/3/2022 14:00,TAPAL.WIND.TWEPL.,Wind,1
3/3/2022 14:00,MASTER.WIND..MWEL.,Wind,2
3/3/2022 14:00,TAPAL.WIND..2,Wind,7
3/3/2022 14:00,GUL.AHMED.WIND,Wind,3
3/3/2022 14:00,ARTISTIC.WIND..2,Wind,4
3/3/2022 14:00,SACHAL.WIND,Wind,5
3/3/2022 14:00,UEP.WIND.POWER,Wind,8
3/3/2022 14:00,ARTISTIC.WIND,Wind,6
3/3/2022 14:00,JHIMPIR.POWER,Wind,6
3/3/2022 14:00,HAWA.WIND..HEPL.,Wind,7
3/3/2022 14:00,TGT.WIND,Wind,3
3/3/2022 14:00,TGS.ENERGY,Wind,3
3/3/2022 14:00,TRICON.BOSTON..A.,Wind,4
3/3/2022 14:00,TRICON.BOSTON..B.,Wind,5
3/3/2022 14:00,TRICON.BOSTON..C.,Wind,5
3/3/2022 14:00,MASTER.GREEN.WIND,Wind,2
3/3/2022 14:00,TRICOM.WIND,Wind,7
3/3/2022 14:00,TENAGA.WIND,Wind,0
3/3/2022 14:00,DAWOOD.WIND,Wind,0
3/3/2022 14:00,ZEPHYR.WIND,Wind,0
3/3/2022 14:00,INDUS.WIND,Wind,3
3/3/2022 15:00,TARBELA,Hydel,330
3/3/2022 15:00,TARBELA.Ext.4,Hydel,0
3/3/2022 15:00,MANGLA,Hydel,524
3/3/2022 15:00,GHAZI.BROTHA,Hydel,290
3/3/2022 15:00,WARSAK,Hydel,20
3/3/2022 15:00,CHASHMA,Hydel,38
3/3/2022 15:00,JINNAH.HYDEL,Hydel,26
3/3/2022 15:00,ALLAI.KHWAR,Hydel,30
3/3/2022 15:00,KHAN.KHWAR,Hydel,26
3/3/2022 15:00,DUBAIR.KHWAR,Hydel,0
3/3/2022 15:00,NEELUM.JEHLUM,Hydel,119
3/3/2022 15:00,GOLEN.GOL,Hydel,6
3/3/2022 15:00,JAMSHORO,Genco1,0
3/3/2022 15:00,KOTRI,Genco1,0
3/3/2022 15:00,LAKHRA,Genco1,0
3/3/2022 15:00,GUDDU...1.4,Genco1,0
3/3/2022 15:00,GUDDU...5.13,Genco2,234.14
3/3/2022 15:00,GUDDU.747,Genco2,118
3/3/2022 15:00,QUETTA,Genco2,0
3/3/2022 15:00,MUZAFFARGARH,Genco3,0
3/3/2022 15:00,MULTAN,Genco3,0
3/3/2022 15:00,GTPS.FAISALABAD,Genco3,0
3/3/2022 15:00,SPS.FBD,Genco3,0
3/3/2022 15:00,SHAHDARA,Genco3,0
3/3/2022 15:00,NANDI.PUR,Genco3,0
3/3/2022 15:00,JAGRAN,IPPs Hydel,3
3/3/2022 15:00,MALAKAND...III,IPPs Hydel,23
3/3/2022 15:00,NEW.BONG.ESCAPE,IPPs Hydel,71
3/3/2022 15:00,PATRIND,IPPs Hydel,49
3/3/2022 15:00,DARAL.KHWAR..BEHREN.,IPPs Hydel,4
3/3/2022 15:00,GUL.PUR,IPPs Hydel,35
3/3/2022 15:00,KAPCO,IPPs Fossil Fuel,0
3/3/2022 15:00,HUBCO,IPPs Fossil Fuel,0
3/3/2022 15:00,KEL,IPPs Fossil Fuel,121
3/3/2022 15:00,AES.LALPIR,IPPs Fossil Fuel,0
3/3/2022 15:00,AES.PAKGEN,IPPs Fossil Fuel,0
3/3/2022 15:00,SEPCOL,IPPs Fossil Fuel,0
3/3/2022 15:00,HCPC,IPPs Fossil Fuel,0
3/3/2022 15:00,UCH,IPPs Fossil Fuel,532
3/3/2022 15:00,ROUSCH,IPPs Fossil Fuel,0
3/3/2022 15:00,FKPCL,IPPs Fossil Fuel,0
3/3/2022 15:00,SABA,IPPs Fossil Fuel,122
3/3/2022 15:00,JAPAN,IPPs Fossil Fuel,0
3/3/2022 15:00,LIBERTY.POWER,IPPs Fossil Fuel,0
3/3/2022 15:00,AEL,IPPs Fossil Fuel,0
3/3/2022 15:00,DAVIS,IPPs Fossil Fuel,0
3/3/2022 15:00,AGL,IPPs Fossil Fuel,144
3/3/2022 15:00,ATLAS,IPPs Fossil Fuel,175
